v1	V(n001)	V(n002)	I(D)
8.769999999999689e+00	8.769689e+00	1.149560e+01	1.865891e-02
8.779999999999688e+00	8.779688e+00	1.150571e+01	1.868019e-02
8.789999999999688e+00	8.789688e+00	1.151582e+01	1.870146e-02
8.799999999999688e+00	8.799687e+00	1.152593e+01	1.872274e-02
8.809999999999688e+00	8.809687e+00	1.153604e+01	1.874401e-02
8.819999999999688e+00	8.819687e+00	1.154615e+01	1.876529e-02
8.829999999999687e+00	8.829686e+00	1.155626e+01	1.878657e-02
8.839999999999687e+00	8.839686e+00	1.156637e+01	1.880784e-02
8.849999999999687e+00	8.849686e+00	1.157648e+01	1.882912e-02
8.859999999999687e+00	8.859685e+00	1.158658e+01	1.885039e-02
8.869999999999687e+00	8.869685e+00	1.159669e+01	1.887167e-02
8.879999999999686e+00	8.879684e+00	1.160680e+01	1.889295e-02
8.889999999999686e+00	8.889684e+00	1.161691e+01	1.891422e-02
8.899999999999686e+00	8.899684e+00	1.162702e+01	1.893550e-02
8.909999999999686e+00	8.909683e+00	1.163713e+01	1.895677e-02
8.919999999999686e+00	8.919683e+00	1.164723e+01	1.897805e-02
8.929999999999685e+00	8.929683e+00	1.165734e+01	1.899933e-02
8.939999999999685e+00	8.939682e+00	1.166745e+01	1.902060e-02
8.949999999999685e+00	8.949682e+00	1.167756e+01	1.904188e-02
8.959999999999685e+00	8.959682e+00	1.168766e+01	1.906315e-02
8.969999999999684e+00	8.969681e+00	1.169777e+01	1.908443e-02
8.979999999999684e+00	8.979681e+00	1.170788e+01	1.910570e-02
8.989999999999684e+00	8.989680e+00	1.171799e+01	1.912698e-02
8.999999999999684e+00	8.999681e+00	1.172809e+01	1.914825e-02
9.009999999999684e+00	9.009680e+00	1.173820e+01	1.916953e-02
9.019999999999683e+00	9.019679e+00	1.174831e+01	1.919081e-02
9.029999999999683e+00	9.029679e+00	1.175841e+01	1.921208e-02
9.039999999999683e+00	9.039679e+00	1.176852e+01	1.923336e-02
9.049999999999683e+00	9.049678e+00	1.177862e+01	1.925463e-02
9.059999999999683e+00	9.059678e+00	1.178873e+01	1.927591e-02
9.069999999999682e+00	9.069677e+00	1.179884e+01	1.929719e-02
9.079999999999682e+00	9.079678e+00	1.180894e+01	1.931846e-02
9.089999999999682e+00	9.089677e+00	1.181905e+01	1.933974e-02
9.099999999999682e+00	9.099676e+00	1.182915e+01	1.936101e-02
9.109999999999681e+00	9.109676e+00	1.183926e+01	1.938229e-02
9.119999999999681e+00	9.119676e+00	1.184937e+01	1.940357e-02
9.129999999999681e+00	9.129676e+00	1.185947e+01	1.942484e-02
9.139999999999681e+00	9.139675e+00	1.186958e+01	1.944612e-02
9.149999999999681e+00	9.149674e+00	1.187968e+01	1.946739e-02
9.159999999999680e+00	9.159675e+00	1.188979e+01	1.948867e-02
9.169999999999680e+00	9.169674e+00	1.189989e+01	1.950995e-02
9.179999999999680e+00	9.179673e+00	1.191000e+01	1.953122e-02
9.189999999999680e+00	9.189673e+00	1.192010e+01	1.955250e-02
9.199999999999680e+00	9.199673e+00	1.193020e+01	1.957377e-02
9.209999999999679e+00	9.209673e+00	1.194031e+01	1.959505e-02
9.219999999999679e+00	9.219672e+00	1.195041e+01	1.961632e-02
9.229999999999679e+00	9.229671e+00	1.196052e+01	1.963760e-02
9.239999999999679e+00	9.239672e+00	1.197062e+01	1.965887e-02
9.249999999999678e+00	9.249671e+00	1.198073e+01	1.968015e-02
9.259999999999678e+00	9.259670e+00	1.199083e+01	1.970143e-02
9.269999999999678e+00	9.269670e+00	1.200093e+01	1.972270e-02
9.279999999999678e+00	9.279670e+00	1.201104e+01	1.974398e-02
9.289999999999678e+00	9.289670e+00	1.202114e+01	1.976525e-02
9.299999999999677e+00	9.299669e+00	1.203124e+01	1.978653e-02
9.309999999999677e+00	9.309669e+00	1.204135e+01	1.980781e-02
9.319999999999677e+00	9.319669e+00	1.205145e+01	1.982908e-02
9.329999999999677e+00	9.329668e+00	1.206155e+01	1.985036e-02
9.339999999999677e+00	9.339667e+00	1.207166e+01	1.987163e-02
9.349999999999676e+00	9.349668e+00	1.208176e+01	1.989291e-02
9.359999999999676e+00	9.359667e+00	1.209186e+01	1.991419e-02
9.369999999999676e+00	9.369667e+00	1.210196e+01	1.993546e-02
9.379999999999676e+00	9.379666e+00	1.211207e+01	1.995674e-02
9.389999999999675e+00	9.389666e+00	1.212217e+01	1.997801e-02
9.399999999999675e+00	9.399666e+00	1.213227e+01	1.999929e-02
9.409999999999675e+00	9.409665e+00	1.214237e+01	2.002057e-02
9.419999999999675e+00	9.419665e+00	1.215248e+01	2.004184e-02
9.429999999999675e+00	9.429665e+00	1.216258e+01	2.006312e-02
9.439999999999674e+00	9.439664e+00	1.217268e+01	2.008439e-02
9.449999999999674e+00	9.449664e+00	1.218278e+01	2.010567e-02
9.459999999999674e+00	9.459663e+00	1.219288e+01	2.012694e-02
9.469999999999674e+00	9.469663e+00	1.220299e+01	2.014822e-02
9.479999999999674e+00	9.479663e+00	1.221309e+01	2.016949e-02
9.489999999999673e+00	9.489662e+00	1.222319e+01	2.019077e-02
9.499999999999673e+00	9.499662e+00	1.223329e+01	2.021205e-02
9.509999999999673e+00	9.509662e+00	1.224339e+01	2.023332e-02
9.519999999999673e+00	9.519661e+00	1.225349e+01	2.025460e-02
9.529999999999673e+00	9.529661e+00	1.226359e+01	2.027587e-02
9.539999999999672e+00	9.539660e+00	1.227369e+01	2.029715e-02
9.549999999999672e+00	9.549660e+00	1.228379e+01	2.031843e-02
9.559999999999672e+00	9.559660e+00	1.229389e+01	2.033970e-02
9.569999999999672e+00	9.569659e+00	1.230400e+01	2.036098e-02
9.579999999999671e+00	9.579659e+00	1.231410e+01	2.038225e-02
9.589999999999671e+00	9.589659e+00	1.232420e+01	2.040353e-02
9.599999999999671e+00	9.599658e+00	1.233430e+01	2.042481e-02
9.609999999999671e+00	9.609658e+00	1.234440e+01	2.044608e-02
9.619999999999671e+00	9.619658e+00	1.235450e+01	2.046736e-02
9.629999999999670e+00	9.629657e+00	1.236460e+01	2.048863e-02
9.639999999999670e+00	9.639657e+00	1.237470e+01	2.050991e-02
9.649999999999670e+00	9.649656e+00	1.238480e+01	2.053118e-02
9.659999999999670e+00	9.659657e+00	1.239490e+01	2.055246e-02
9.669999999999670e+00	9.669656e+00	1.240499e+01	2.057374e-02
9.679999999999669e+00	9.679655e+00	1.241509e+01	2.059501e-02
9.689999999999669e+00	9.689655e+00	1.242519e+01	2.061629e-02
9.699999999999669e+00	9.699655e+00	1.243529e+01	2.063756e-02
9.709999999999669e+00	9.709654e+00	1.244539e+01	2.065884e-02
9.719999999999668e+00	9.719654e+00	1.245549e+01	2.068011e-02
9.729999999999668e+00	9.729653e+00	1.246559e+01	2.070139e-02
9.739999999999668e+00	9.739654e+00	1.247569e+01	2.072267e-02
9.749999999999668e+00	9.749653e+00	1.248579e+01	2.074394e-02
9.759999999999668e+00	9.759652e+00	1.249588e+01	2.076522e-02
9.769999999999667e+00	9.769652e+00	1.250598e+01	2.078649e-02
9.779999999999667e+00	9.779652e+00	1.251608e+01	2.080777e-02
9.789999999999667e+00	9.789651e+00	1.252618e+01	2.082905e-02
9.799999999999667e+00	9.799651e+00	1.253628e+01	2.085032e-02
9.809999999999667e+00	9.809650e+00	1.254638e+01	2.087160e-02
9.819999999999666e+00	9.819651e+00	1.255647e+01	2.089287e-02
9.829999999999666e+00	9.829650e+00	1.256657e+01	2.091415e-02
9.839999999999666e+00	9.839649e+00	1.257667e+01	2.093543e-02
9.849999999999666e+00	9.849649e+00	1.258677e+01	2.095670e-02
9.859999999999665e+00	9.859649e+00	1.259686e+01	2.097798e-02
9.869999999999665e+00	9.869649e+00	1.260696e+01	2.099925e-02
9.879999999999665e+00	9.879648e+00	1.261706e+01	2.102053e-02
9.889999999999665e+00	9.889647e+00	1.262716e+01	2.104180e-02
9.899999999999665e+00	9.899648e+00	1.263725e+01	2.106308e-02
9.909999999999664e+00	9.909647e+00	1.264735e+01	2.108436e-02
9.919999999999664e+00	9.919646e+00	1.265745e+01	2.110563e-02
9.929999999999664e+00	9.929646e+00	1.266755e+01	2.112691e-02
9.939999999999664e+00	9.939646e+00	1.267764e+01	2.114818e-02
9.949999999999664e+00	9.949646e+00	1.268774e+01	2.116946e-02
9.959999999999663e+00	9.959645e+00	1.269783e+01	2.119073e-02
9.969999999999663e+00	9.969645e+00	1.270793e+01	2.121201e-02
9.979999999999663e+00	9.979645e+00	1.271803e+01	2.123329e-02
9.989999999999663e+00	9.989644e+00	1.272812e+01	2.125456e-02
1.000000000000000e+01	9.999643e+00	1.273822e+01	2.127584e-02
